Site,Parameter,Year,Month,Day,Hour,PM2.5 (avg),Category,Observations,source_file
Hanoi,PM2.5 - Principal,2019,1,11,5,42.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,6,44.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,7,45.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,8,50.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,9,49.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,10,59.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,11,80.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,12,76.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,13,78.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,14,78.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,15,62.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,16,68.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,17,70.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,18,78.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,19,96.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,20,85.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,21,86.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,22,90.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,11,23,94.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,0,87.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,1,93.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,2,91.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,3,88.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,4,84.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,5,87.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,6,91.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,7,102.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,8,152.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,9,143.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,10,107.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,11,95.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,12,56.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,13,41.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,14,41.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,15,36.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,16,28.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,17,28.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,18,32.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,19,33.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,20,35.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,21,36.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,22,36.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,12,23,34.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,0,33.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,1,34.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,2,27.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,3,22.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,4,18.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,5,16.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,6,20.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,7,22.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,8,24.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,9,24.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,10,25.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,11,26.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,12,25.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,13,26.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,14,26.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,15,28.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,16,36.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,17,29.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,18,32.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,19,36.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,20,31.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,21,31.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,22,38.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,13,23,36.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,0,36.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,1,39.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,2,40.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,3,36.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,4,27.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,5,31.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,6,27.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,7,50.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,8,61.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,9,63.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,10,59.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,11,60.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,12,60.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,13,49.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,14,49.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,15,34.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,16,38.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,17,33.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,18,35.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,19,34.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,20,31.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,21,27.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,22,25.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,14,23,28.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,0,34.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,1,38.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,2,29.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,3,28.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,4,31.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,5,33.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,6,34.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,7,37.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,8,38.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,9,40.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,11,38.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,12,38.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,13,34.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,14,34.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,15,22.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,16,14.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,17,18.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,18,22.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,19,17.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,20,15.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,21,8.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,22,3.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,15,23,6.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,0,10.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,1,9.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,2,5.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,3,8.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,4,8.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,5,6.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,6,3.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,7,7.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,8,8.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,10,15.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,11,20.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,12,11.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,13,9.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,14,9.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,15,9.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,16,7.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,17,6.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,18,9.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,19,8.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,20,7.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,21,7.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,22,6.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,16,23,10.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,0,12.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,1,10.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,2,15.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,3,15.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,4,9.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,5,7.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,6,8.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,7,10.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,8,23.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,9,22.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,10,19.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,11,11.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,12,11.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,13,17.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,14,17.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,15,19.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,16,21.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,17,21.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,18,26.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,19,30.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,20,33.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,21,39.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,22,35.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,17,23,35.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,0,31.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,1,103.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,2,75.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,3,153.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,4,43.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,5,34.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,6,37.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,7,38.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,8,38.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,11,38.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,12,41.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,13,56.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,14,54.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,15,48.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,16,58.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,17,58.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,18,65.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,19,69.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,20,68.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,21,72.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,22,87.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,18,23,90.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,0,96.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,1,93.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,2,121.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,3,80.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,4,71.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,5,67.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,6,62.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,7,69.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,8,76.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,9,88.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,10,96.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,11,90.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,12,94.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,13,97.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,14,107.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,15,100.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,16,83.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,17,83.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,18,118.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,19,135.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,20,134.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,21,142.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,22,156.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,19,23,146.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,0,146.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,1,143.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,2,150.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,3,142.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,4,152.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,5,155.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,6,96.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,7,73.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,8,63.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,9,64.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,10,63.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,11,65.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,12,68.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,13,70.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,14,62.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,15,67.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,16,77.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,17,77.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,18,85.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,19,91.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,20,107.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,21,99.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,22,83.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,20,23,81.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,21,0,64.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,21,1,61.0,Unhealthy,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,21,2,26.0,Unhealthy for Sensitive Groups,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,21,3,18.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,21,4,19.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,21,5,9.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,21,6,10.0,Moderate,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,21,7,9.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,21,8,9.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,21,9,6.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,21,10,5.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,21,11,3.0,Good,1,Hanoi_daily_2019_combined.csv
Hanoi,PM2.5 - Principal,2019,1,21,12,6.0,Good,1,Hanoi_daily_2019_combined.csv
